source,language_code,language_name,transcript,duration_sec,speaker_id,split,sample_id
indicvoices,brx,Bodo,गेले,1.37,S4258215100382859,train,iv_brx_94
indicvoices,brx,Bodo,त्रिपुरा ग्रामिन बेंकआव माबोरै गोबां बेंक एकाउन्टफोरखौ लिंक खालामो आरो आंनि गावनि एकाउन्टफोरनि गेजेराव माबोरै रां ट्रेन्सफार खालामो बेखौ आंनो खोन्था,10.9,S4259830200337489,train,iv_brx_95
indicvoices,brx,Bodo,मोनसे हिन्दु सल'बाथानि बायदिब्ला बेयो बै जायगा जेराव ऋषि अगस्त्यआ गावनि हाबानि खसाबाव शिबखौ खेबसे नुदोंमोन,8.72,S4256043600303797,train,iv_brx_96
indicvoices,brx,Bodo,उदालगुरि दरं बाक्सा चिरां कामरुप,4.14,S4257956600386335,train,iv_brx_97
indicvoices,brx,Bodo,औ हेल',0.64,S4257873400306410,train,iv_brx_98
indicvoices,brx,Bodo,औ हेल' ओमफ्राय बे ना हमनायखौसो रायज्लायनो नागिरदोंमोन,5.54,S4257873400306410,train,iv_brx_99
indicvoices,doi,Dogri,अस तां इयै सोचा ने कि मतलव जेह्की अपनी जमीन ऐ उसी इयां नेई छोड़ो किछ ना किछ लाओ सब्जियां लाओ बाह्रें दियां जेह्किआं असैं गी सब्जियां बगैरा थोंदिआ सारिएं च इन्नी मिलावट ऐ इन्ना पता नीं केह् मिलाए दां होंदा उनें,16.38,S4256009000306283,train,iv_doi_0
indicvoices,doi,Dogri,ते बहुत खराब लगदा तुस जेह्डी अपनी जगह् ऐ उत्थैं किछ ना किछ लाओ बूह्टे लाओ किसे ना किसे दे बूह्टे लाओ सब्जियां लाओ घरै दिआं खाओ सगुआं,11.2,S4256009000306283,train,iv_doi_1
indicvoices,doi,Dogri,थोह्ड़ी हैल्थ आस्तै बी ठीक ऐ दिमाग आस्तै बी हर किसै आस्तै ठीक ऐ अस ते इयैं दस्सना चाह्न्ने ते इयै करना चाह्न्ने अस ते घर अपने इन्ना किछ लान्ने,12.93,S4256009000306283,train,iv_doi_2
indicvoices,doi,Dogri,साढ़ै घर सब्जी बी होई जंदी खाने गी तोरिआं होई जंदियां घीआ होई जंदा,4.96,S4256009000306283,train,iv_doi_3
indicvoices,doi,Dogri,पट्टे साग सारा किछ साढ़ै घर होंदा बरसांती च ते इन्नी सब्जी होई जंदी एसलै बी साढ़ै घर भट्ठे लगा दे तोरिआं लग्गा दियां,9.78,S4256009000306283,train,iv_doi_4
indicvoices,doi,Dogri,उनै गी इन्नी सवाद लगदा जेह्के अस घरै दी सब्जी होंदी उसी इन्ना सवाद लगदा ओह्दै च खाली थुड़ा तेल पाचै तां मर्च पाचैं तां ओह् इन्नी सुआदली बनी जंदी ते जेह्कियां बज़ारां लैने अस इन्नी मैहंगिआ सब्जिआं,13.89,S4256009000306283,train,iv_doi_5
indicvoices,doi,Dogri,ते फ्ही खाने थूम बी पाओ प्याज बी पाओ टमाटर तां बी जाइयै सुवाद नी लगदा,6.02,S4256009000306283,train,iv_doi_6
indicvoices,doi,Dogri,कन्नै बेहियां तरबेहियां पादी होंदिआं घरै दियां अपने घर अस ते बच्चैं गी चाह्नें कि साढ़े बच्चे होन जेह्के ओह् इन्ने ओह् अपने गरां दा सब्जियां लान जियां अ लान्ने,11.29,S4256009000306283,train,iv_doi_7
indicvoices,doi,Dogri,घरा गै थ्होऐ खाने गी बज़ारै दी जरूरत गै नीं पोऐ किछ बजारा दा लैने दी साढ़ियां जगह् ऐ नी अपनी जगह् पर थोह्ड़ी मैह्नत करन,8.22,S4256009000306283,train,iv_doi_8
indicvoices,doi,Dogri,ते लान टाईमा दा पता लग्गी जा सीज़न उप्पर कोह्का होंदा किछ जियां हुन इसलै साढ़ै,8.9,S4256009000306283,train,iv_doi_9
indicvoices,doi,Dogri,अक्तूबर नवम्बर च थौम लांदे नवम्बर लास्ट लास्ट च प्याज बी लांदे कचालू होंदे सारा किछ लांदे साड़ै गर्मियै च किछ लांदे,11.2,S4256009000306283,train,iv_doi_10
indicvoices,doi,Dogri,असैं गी पता होना चाहिदा साढ़ै बच्चैं गी पता होना चाहिदा कि एसलै कड़म गभिया साग इन्ना होंदा असें लाए दा साढ़ै मूलियां गोंगलू सारा किछ इने बी हुन चाहिदा साढ़ै कन्नै एह् बी सिक्खन एह इयै ने घरा दा खान,15.33,S4256009000306283,train,iv_doi_11
indicvoices,doi,Dogri,घरै दियां इन्नी शैल सब्जियां अपनी लाई दियां खाह्ङन ते ठीक रौह्ङन बज़ार इयै लेई लेइयै एह्लै ते खाई खाईयै बिमारियां होआ दियां जे ओह् बिमारियां अज्ज कल होआ दियां जिंदा तुसैं गी पता बी नीं इनै निक्के निक्के बच्चें गी साढ़ै चे इन्नै निक्के निक्के बच्चें दे बाल चिट्टे होआ दे जिसलै घर मैह्नत नेईं करगे तां,18.11,S4256009000306283,train,iv_doi_12
indicvoices,doi,Dogri,किछ ते एह् तां असैं गी बड़ा भारी नुक्सान ऐ,2.66,S4256009000306283,train,iv_doi_13
indicvoices,doi,Dogri,इन्नी निक्की कुड़ी ऐ अट्ठ साल दी न्हाड़े अद्धे बाल चिट्टे होआ दे एह्दा असैं गी नुक्सान गै नी अस अपने खुम्बै मैह्नत करचै दुद्ध बी खाना कन्नै खुल्लिआं सब्जियां खान ओह्दा असैं गी फायदा,15.14,S4256009000306283,train,iv_doi_14
indicvoices,doi,Dogri,जि'यां की इस सवाल विच मिगी पुच्छेआ गेदा की अपनी पंज तरीकें दे बारे च सनाओ जेह्ड़ी कि तुसें चेत्ता न,12.5,S4259834400362856,train,iv_doi_15
indicvoices,doi,Dogri,पैह्ला में तुसें सनाना चाह्नां छब्बी जनबरी,4.61,S4259834400362856,train,iv_doi_16
indicvoices,doi,Dogri,गणतंत्र दिवस,3.39,S4259834400362856,train,iv_doi_17
indicvoices,doi,Dogri,और में दुगी डेट तुसें सनाना चाह्नां,3.59,S4259834400362856,train,iv_doi_18
indicvoices,doi,Dogri,पंदरा अगस्त स्वतंत्रता दिवस,4.68,S4259834400362856,train,iv_doi_19
indicvoices,doi,Dogri,और ओह्दे बाद में तुसें सनाना चाह्नां,3.42,S4259834400362856,train,iv_doi_20
indicvoices,doi,Dogri,पंज सितंबर,1.98,S4259834400362856,train,iv_doi_21
indicvoices,doi,Dogri,जो कि ऐ टीचर डे,4.78,S4259834400362856,train,iv_doi_22
indicvoices,doi,Dogri,और ओह्दे बाद में सनाना चाह्ना अपने जनम दिन दे बारे च,5.95,S4259834400362856,train,iv_doi_23
indicvoices,doi,Dogri,एह् तारीक सारें वास्तै खास होंदी जो की मेरे ताईं बी ऐ यानि की मेरा जनम दिन सत्त मई,6.4,S4259834400362856,train,iv_doi_24
indicvoices,doi,Dogri,दो ज्हार छे,8.38,S4259834400362856,train,iv_doi_25
indicvoices,doi,Dogri,और में तुसें सनाना चाह्नां पंज्जी दिसंबर,3.72,S4259834400362856,train,iv_doi_26
indicvoices,doi,Dogri,जो की,2.07,S4259834400362856,train,iv_doi_27
indicvoices,doi,Dogri,क्रिसमस नाम दे बारे च बोह्त फेमस ऐ एह् क्रिस्चियन लोकें दा त्यौहार ऐ,6.63,S4259834400362856,train,iv_doi_28
indicvoices,doi,Dogri,मिगी क्हानी लिखने दा बडा शौक हा मेरी स्हेली ही ओह् मेरे घरा कोला थोह्डा दूर रौंह्दी ही में ओह्दे घर ओह्दे कन्नै मिलने गी जाई सकदी ही इस करियै में ओह्दे कन्नै क्हानी लिखदी रौंह्दी ही,11.17,S4256009900306397,train,iv_doi_29
indicvoices,doi,Dogri,क्हानी लिखदी रौंह्दी ही जिसलै में उं'दे घर गेई उन्न प्रिंट कराई रक्खी दी ही एह् क्हानी ओह् सारें गी सनांदी ही भला एह् मेरी स्हेली ने लिखी दी ऐ इक बारी केह् होआ कि इक बारी अस किट्ठे हे अस दौनें इक दुए उप्पर क्हानियां लिखियां,11.45,S4256009900306397,train,iv_doi_30
indicvoices,doi,Dogri,मेरी बड़ी अच्छी स्हेली ऐ मेरे कन्नै हर इक गल्ल शेयर करदी इस करियै में ओह्दे आस्तै किश क्हानियां लिखदी रौंह्दी क्हानियां लिखदी रौंह्दी ओह् क्हानियां में अपने,6.98,S4256009900306397,train,iv_doi_31
indicvoices,doi,Dogri,मम्मी पापा होरें बी सनाइयां ओह् बी सनांदे मम्मी पापे होरें गी किन्नियां स्हेई स्हेई क्हानियां लिखदी आं में,5.39,S4256009900306397,train,iv_doi_32
indicvoices,doi,Dogri,में इक नेईं में बड़ियां क्हानियां लिखी दियां उ'नें केह् कीते दा कि उन्न मेरी क्हानी गी उन्न मेरी क्हानी गी अपने घर फोटोस्टेट करवाइयै रक्खी दी जिसलै बी ओह्,7.79,S4256009900306397,train,iv_doi_33
indicvoices,doi,Dogri,मेरे बारे च क्हानी पढ़ी लैंदे ते ओह्दे बाद दिल गी सकून मिलदा कि भला मेरी स्हेली ने मेरे मूजब मेरी क्हानी लिखी दी मेरी क्हानी मेरी क्हानियां अजेंबी मिगी ओह् लभदी,10.62,S4256009900306397,train,iv_doi_34
indicvoices,doi,Dogri,अजें बी ओह् मी लभदी अज्ज बी उन्न मेरे मूजब बड़ियां क्हानियां लिखी दियां में बी ओह्दे लेई बड़ियां क्हानियां लिखी दियां बट पैह्लें ओह् मेरे कन्नै पढ़दी ही हून ओह् उद्धर चली गेदी हून ओह्,9.05,S4256009900306397,train,iv_doi_35
indicvoices,doi,Dogri,हून ओह् बाह्रमीं दे बाद उत्थै चली गेई उत्थै रौंह्दे हून उत्थै में इक दिन फोन कीता में आखेआ में तेरे लिये बड़ी क्हानियां लिखी दियां उन्न मेरे लेई बड़ियां क्हानियां लिखी दियां में बी ओह्दे लेई बड़ियां क्हानियां लिखी दियां,8.71,S4256009900306397,train,iv_doi_36
indicvoices,doi,Dogri,में जिस दिन साढ़ी मुलाकात होग उस दिन असें इक दुए गी क्हानियां सनाई सनाई इक दुए गी क्हानियां सनानियां होर,6.04,S4256009900306397,train,iv_doi_37
indicvoices,doi,Dogri,इक दुए गी क्हानी सनाङ मेरे दिल गी सकून थ्होना ओह् मेरी बड़ी अच्छी स्हेली ऐ में ओह्दे कन्नै हर इक गल्ल शेयर करदी ही मेरी स्हेली,5.44,S4256009900306397,train,iv_doi_38
indicvoices,doi,Dogri,मेरी स्हेली जेह्ड़ी में ओह्दे कन्नै गल्ल शेयर करदी ही ओह् कुसै गी नेईं ही सनांदी कुसै गी नेईं सनांदी सिर्फ मेरे सिर्फ अपने दिल च होर अपने दिल रखदी ही क्योंकि ओह्,9.54,S4256009900306397,train,iv_doi_39
indicvoices,doi,Dogri,अगर मेरे मिगी कोई किश आखै ते ओह् पैह्लें बोलन लग्गी पौंदी कि मेरी स्हेली दे बारे च कुसै ने किश नेईं बोलना इस करियै ओह्,6.6,S4256009900306397,train,iv_doi_40
indicvoices,doi,Dogri,इस करियै ओह् इस करियै ओह् मेरे खलाफ कुछ नेईं सुनी सकदी में बी ओह्दे खलाफ कुछ नेईं सुनी सकदी हून उन्न हून परसों में उस्सी फौन कीता ओह् मिगी आखै दी में तेरे लेई इक क्हानी लिखी दी में जिसलै आगी तुगी सनागी हून में,11.07,S4256009900306397,train,iv_doi_41
indicvoices,doi,Dogri,में बी लिखी दी ओह्दे ताईं इक क्हानी ओह्दे ताईं क्हानी लिखी दी इक बारी इक बारी केह् होआ कि अस पिकनिक जाना हा ते अस पिकनिक जाना हा ते अस दूई दूई गड्डी च बैठी गे ते,10.58,S4256009900306397,train,iv_doi_42
indicvoices,doi,Dogri,गड्डी च बैठे दे ते गड्डी च टाइम पास नेईं होआ ते फ्ही में क्हानी लिखना स्टार्ट करी ओड़ेआ कि में क्हानियां क्हानियां लिखी ओह् बी लिखा दी जिसलै अस गड्डी चा ख'ल्लै गी उतरे उन्न बी क्हानियां लिखी दियां ही में बी क्हानियां लिखी दियां ही इस करियै,11.18,S4256009900306397,train,iv_doi_43
indicvoices,doi,Dogri,इस करिेयै अस इक दुएदी क्हानियां लिखदे रौंह्दियां हियां लिखदे रौंह्दियां अजें बी क्हानियां लिखदे रौह्न्नी होन्नी आं हून बी ओह् मेरे कोला थोह्ड़ी दूर रौंह्दी ऐ बट अजें बी अस क्हानियां लिखदे रौह्न्ने आं,10.56,S4256009900306397,train,iv_doi_44
indicvoices,doi,Dogri,क्हानियां लिखदे रौह्न्नें इस करियै अस इस करियै अस क्हानियां क्हानियां लिखनें ठीक में जिसलै स्कूल पढ़दी ही तां बी में,8.09,S4256009900306397,train,iv_doi_45
indicvoices,doi,Dogri,तां बी में क्हनियां लिखना मिगी बड़ा पंसद हा क्हनियां में स्कूल बी लिखदे रौंह्दी ही कुछ ते कुछ क्हानियां बनाइयै में लिखदी रौंह्दी ही फिर में अपनी स्हेली उप्पर क्हानियां बनाना स्टार्ट करी ओड़ियां इस करिेयै में,9.16,S4256009900306397,train,iv_doi_46
indicvoices,doi,Dogri,इस करियै में क्हानियां क्हानियां मिगी बड़ियां पसंद ही होर खास कर अपनी स्हेली दे उप्पर क्हानियां लिखना मिगी बड़ा पसंद बड़ा शैल लगदा ऐ,7.54,S4256009900306397,train,iv_doi_47
indicvoices,doi,Dogri,इस करियै में क्हानियां लिखनी होन्नीं क्हानियां लिखनी होन्नीं इक बारी इक इक बारी केह् होआ कि में उं'दे घर गेई मेरी स्हेली मेरी स्हेली घर हैन्नी मेरी स्हेली घर हैन्नी ही मी हैन्नी पता हा कि ओह् चली गेदे न मिगी सनाया बी हैन्नी फोन करियै,10.46,S4256009900306397,train,iv_doi_48
indicvoices,doi,Dogri,फोन करियै जिसलै उ'नें मी सनाया बी नेईं फोन करियै जिसलै में उं'दे घर गेई मेरे लेई क्हानी लिखियै गेदी बट ओह् घर नेईं ही फिर में ओह्दी मम्मी गी,7.14,S4256009900306397,train,iv_doi_49
indicvoices,doi,Dogri,फिर में ओह्दी मम्मी गी पुच्छेआ कि कुद्धर ऐ ओह् ओह् आखदी ओह् है निं घर ओह् चली गेई फिर में ओह्दे क्हानी लिखदी रेही में ओह्दे बैड्डै थल्लै रक्खी गेई फिर ओह् फिर ओह् घर आई उस दिन उन्न ओह् क्हानी दिक्खी मिगी फोन करियै सनाऽ दी ही तूं जदूं आना ते मिगी सनाई लैना,15.14,S4256009900306397,train,iv_doi_50
indicvoices,doi,Dogri,तूं क्हानी लिखी चली गेई तूं मिलन कदूं आना में ओह्दे कन्नै फिर में उस्सी आखेआ मिलना में तेरे कन्नै में इक होर क्हानी लिखी दी तेरे लेई क्हानी इस करियै मी क्हानी बड़ी पसंद ऐ,9.35,S4256009900306397,train,iv_doi_51
indicvoices,doi,Dogri,हैल्लो,1.48,S4257837800389100,train,iv_doi_52
indicvoices,doi,Dogri,तुस टूरिस्ट आह्ले बोल्ला ने,2.36,S4257837800389100,train,iv_doi_53
indicvoices,doi,Dogri,एह् असैं घुम्मन जाना हा,2.78,S4257837800389100,train,iv_doi_54
indicvoices,doi,Dogri,तुस कुद्दर कुद्दर लेई जन्ने होन्ने टूर अपने,3.44,S4257837800389100,train,iv_doi_55
indicvoices,doi,Dogri,स्हानू ई डोडा लेई चलेओ,3.41,S4257837800389100,train,iv_doi_56
indicvoices,doi,Dogri,हु'न तुसै दिक्खी <unintelligible>,2.33,S4257837800389100,train,iv_doi_57
indicvoices,doi,Dogri,हां,1.45,S4257837800389100,train,iv_doi_58
indicvoices,doi,Dogri,हां हां गुप्त गंगा लेई चलेओ,4.71,S4257837800389100,train,iv_doi_59
indicvoices,doi,Dogri,हां,1.2,S4257837800389100,train,iv_doi_60
indicvoices,doi,Dogri,पेमैंट किन्नी पेमैंट,2.35,S4257837800389100,train,iv_doi_61
indicvoices,doi,Dogri,अच्छा दो तिन बंदे ऐ,2.53,S4257837800389100,train,iv_doi_62
indicvoices,doi,Dogri,चलो रुट्टी अपनी कर लैगे अस फिर,2.48,S4257837800389100,train,iv_doi_63
indicvoices,doi,Dogri,ठीक ऐ,1.73,S4257837800389100,train,iv_doi_64
indicvoices,doi,Dogri,असें चली परसु चली पौन्ने आं,3.45,S4257837800389100,train,iv_doi_65
indicvoices,doi,Dogri,ओह् कदूं टाइम होना थोआड़े कोल,2.12,S4257837800389100,train,iv_doi_66
indicvoices,doi,Dogri,ठीक ऐ ठीक ऐ पन्दरां दे बाद चली पौगे,2.86,S4257837800389100,train,iv_doi_67
indicvoices,doi,Dogri,हांजी हांजी,1.99,S4257837800389100,train,iv_doi_68
indicvoices,doi,Dogri,हांजी हांजी,1.77,S4257837800389100,train,iv_doi_69
indicvoices,doi,Dogri,ठीक ऐ कल परसु भेजी ओड़ां जां फिर अज्ज ई चाहिदे,4.2,S4257837800389100,train,iv_doi_70
indicvoices,doi,Dogri,ठीक ऐ ठीक ऐ,1.34,S4257837800389100,train,iv_doi_71
indicvoices,doi,Dogri,रियासी कठुआ रामबन पुंछ उधमपुर,12.31,S4259459700319004,train,iv_doi_72
indicvoices,doi,Dogri,जि'यां में सनाया केह् अस ग्रांऽ दे रौह्ने आह्ले आं अठमीं तक में अपने ग्रांऽ अमरो स्कूल दा कित्ती दी ऐ,7.55,S4257886200370048,train,iv_doi_73
indicvoices,doi,Dogri,ग्रांऽ दे लोक जेह्के बड़े भलोके होंदे चलो अज्ज दा जमाना थोह्ड़ा बदली गेदा ऐ लेकिन भी बी ओह् जेह्का नेचर ऐ ओह् उं'दे च रौंह्दा ऐ,8.13,S4257886200370048,train,iv_doi_74
indicvoices,doi,Dogri,ते केह् करना मेन गल्ल ऐ कि उ'नें गी एवेयरनैस बड़ी घट्ट जानकारी होंदी ऐ कि साढ़ियां केह् पोल्सीज न केह् साढ़े प्रोग्रामस साढ़ा केह्ड़ा आफिस कुद्धर ऐ असें कुत्थै जाना ऐ ते इ'नें चीजां दा उ'नें गी बड़ा घट्ट नालेज होंदा ऐ,15.61,S4257886200370048,train,iv_doi_75
indicvoices,doi,Dogri,ते अनपढ़ता बी है गै ऐ लिटरेसी रेट ते साढ़ा बड़ा अच्छा ऐ लेकिन कुतै ना कुतै जेह्की जानकारी ऐ ओह् बड़ी घट्ट ऐ साढ़े ग्रांऽ दे लोकें गी,8.61,S4257886200370048,train,iv_doi_76
indicvoices,doi,Dogri,जि'यां असें दिक्खेआ केह् अजकल्ल पंचायती रूल जेह्ड़ा ओह् बड़ा अच्छा होए दा ऐ स्ट्रांग होए दा ऐ ते बड़ियां हारियां फैसिलिटिस जेह्ड़ियां ओह् लोकें गी ग्रांऽ च दिंदे न,9.47,S4257886200370048,train,iv_doi_77
indicvoices,doi,Dogri,ते ग्रांऽ बड़े अच्छे होई दे साढ़ियां सड़कां बड़ियां सोनियां बनी दियां न लेकिन कुतै ना कुतै जेह्ड़ी उं'दी बेसिक नालेज ऐ जेह्ड़ा उं'दा एजुकेशनल लेव लैवल ऐ ओह् बड़ा घट्ट ऐ ते ओह्दी बजह् कन्नै बड़े हारे केसिस बचैरे ते इ'यां न,14.18,S4257886200370048,train,iv_doi_78
indicvoices,doi,Dogri,उं'दे दफ्तरें च रुलदे रौंह्दे न कदें उ'नें कोई सर्टिफिकेट बनाना होंदा ऐ ते जंदे पटवारी कोल जंदे ते पटवारी आखदा अज्ज निं कल्ल आयां कल्ल निं परसूं आएयां परसूं निं नरसूं आएयां जेल्लै नरसूं औंदा ते बचैरा ते आखदे न भाई हून किश असें गी बी बैनीफिट होना चाहिदा के तेरा अस कम्म करचै,15.71,S4257886200370048,train,iv_doi_79
indicvoices,doi,Dogri,ते ग्रांऽ दे लोक दूआ केह् ऐ कि इन्ने पैसे होंदे निं हैन कि रोज ओह् अपनी जगहा कोला ते मेन आफिस तक्कर आई पान ट्रैवल करी पान,8.22,S4257886200370048,train,iv_doi_80
indicvoices,doi,Dogri,ते मैक्सिम्म जेह्के ग्रांऽ दे लोक न ओह् एग्रीकल्चर करदे मतलब कृशि करदे न खेती बाड़ी करदे न,5.54,S4257886200370048,train,iv_doi_81
indicvoices,doi,Dogri,ते दूआ केह् ऐ कि कोई पल्लेदारी करने आस्तै कुतै मुंबई चली ऐ बाह्र चली जंदे ते घर निक्के बच्चे कन्नै घरै आह्ली होंदी ते उस्सी इ'न्ना पता निं होंदा ऐ,9.57,S4257886200370048,train,iv_doi_82
indicvoices,doi,Dogri,ते ग्रांऽ दे लोक भलोके होने दे कन्नै कन्नै बाकी लोक बी उं'दा केस जेह्ड़ा ओह् इ'न्ना जल्दी साल्व नेईं करदे न उ'नें गी बस चक्कर लोआंदे रौंह्दे,7.75,S4257886200370048,train,iv_doi_83
indicvoices,doi,Dogri,ते एह्दा होना चाहिदा कि साढ़े लोकें गी अवेयरनैस होऐ जानकारी होऐ उं'दे आस्तै प्रोग्रैम लाए जान होर मेन दिक्कत जेह्ड़ी ऐ अस फेस करदे न ओह् एह् कि लैंगवेज बोह्त बड्डा इक बैरियर ऐ,13.41,S4257886200370048,train,iv_doi_84
indicvoices,doi,Dogri,की कि जि'न्नै बी साढ़े आफिस दी लैंगवेज ऐ ओह् इंग्लिश बिच्च ऐ ते उं'दे भाएं जे मर्जी पढ़ेआ ते उं'दे साढ़े काले अक्खर बराबर न,7.74,S4257886200370048,train,iv_doi_85
indicvoices,doi,Dogri,इंग्लिश पढ़ी ते उ'नें गी समझ निं औंदी ऐ बड़ा जरूरी ऐ कि साढ़ी जेह्की अस जेह्की भाशा समझने न बोलने न ओह् लिखी लैन्ने न ओह्दे च अगर साढ़े पूर कायदे कनून होन तां कुदै ना कुदै उ'नें गी समझ औंदी ऐ कि भाई साढ़े पल्लै केह् पेआ साढ़े हिस्से च केह् आया ऐ,18.69,S4257886200370048,train,iv_doi_86
indicvoices,doi,Dogri,ते लैंगवेज इक माध्यम ऐ जेह्दे कन्नै अस कुसै कन्नै अपने बिचार सांझे करने न,5.63,S4257886200370048,train,iv_doi_87
indicvoices,doi,Dogri,जां अपने जेह्के डाकूमैंट्स ओह् पढ़ी लैने न केह् एह्दे च मेरे बारे च मेरी जैदाद दे बारे च केह् लिखेदा ऐ,5.82,S4257886200370048,train,iv_doi_88
indicvoices,doi,Dogri,ते तां करियै लैंगवेज इक स्ट्रांग बांड ऐ तो असें गी लगदा ऐ कि साढ़े जेह्की लीगल प्रोसीडिंग्स ओह् साढ़ी अपनी लैंगवेज बिच्च होना बड़ी लाजमी न,11.58,S4257886200370048,train,iv_doi_89
indicvoices,doi,Dogri,हैलो,0.45,S4256076500306160,train,iv_doi_90
indicvoices,doi,Dogri,आहो आहो,0.55,S4256076500306160,train,iv_doi_91
indicvoices,doi,Dogri,अच्छा,0.64,S4256076500306160,train,iv_doi_92
indicvoices,doi,Dogri,अंजी तुस बोल्लो सर अस आई जाह्गे,2.08,S4256076500306160,train,iv_doi_93
indicvoices,doi,Dogri,कल्ल रेट बगैरा घैंटे दा लग्गा दा नौ सौ ते तुस किन्ना क कम्म ऐ,5.63,S4256076500306160,train,iv_doi_94
indicvoices,doi,Dogri,में में थाह्नूं पैह्लें गै मेन मेन गल्लां सनाई ओड़ना,4.38,S4256076500306160,train,iv_doi_95
indicvoices,doi,Dogri,एह् जेसीबी दा घैंटा घरा गै स्टार्ट होई जाना जेल्लै गड्डी बाहर निकली ते,3.33,S4256076500306160,train,iv_doi_96
indicvoices,doi,Dogri,अच्छा,0.55,S4256076500306160,train,iv_doi_97
indicvoices,doi,Dogri,अंजी ओह् कोई निं तुस अस करी लैगे स्हाब कताब अज्ज केह्ड़ी जगह आना भला,4.48,S4256076500306160,train,iv_doi_98
indicvoices,doi,Dogri,लोकेशन सैंड करी ओड़ो मिगी व्हाट्सऐप,1.79,S4256076500306160,train,iv_doi_99
indicvoices,guj,Gujarati,શા માટે હાપ્પા બેબી ફૂડ ગઈકાલ કરતાં વધુ મોંઘુ છે,4.96,S4259644300362845,train,iv_guj_0
indicvoices,guj,Gujarati,શીખવું,0.99,S4259955300398725,train,iv_guj_1
indicvoices,guj,Gujarati,ભારતમાં લોકો જ્યારે ધાર્મિક સ્થળોની મુલાકાત લેતા હોય ત્યારે ગણ્યા ગાંઠ્યા તો નહીં પરંતુ ઘણા બધા ધાર્મિક સ્થળોની આપણે વાત કરી શકીએ,8.61,S4257199000306270,train,iv_guj_2
indicvoices,guj,Gujarati,એ ધાર્મિક સ્થળોમાં જો હું ગુજરાતના ધાર્મિક સ્થળોની વાત કરું તો એમાં આવે છે સોમનાથ દ્વારકા અંબાજી,7.26,S4257199000306270,train,iv_guj_3
indicvoices,guj,Gujarati,સોમનાથની વાત કરીએ તો ત્યાં બાર જ્યોતિર્લિંગમાંનું એક જ્યોતિર્લિંગ આવેલું છે જ્યાં શિવજી ભગવાનની પૂજા કરવામાં આવે છે લોકો શિવજી ભગવાનને પ્રસન્ન કરવા માટે ત્યાં એમના જપ કરે છે માળા કરે છે,12.92,S4257199000306270,train,iv_guj_4
indicvoices,guj,Gujarati,અને શિવરાત્રીનો પ્રસંગ ત્યાં ખૂબ ધામધૂમથી ઉજવવામાં આવે છે એના દિવસે લોકો ઉપવાસ કરે છે,5.92,S4257199000306270,train,iv_guj_5
indicvoices,guj,Gujarati,પછી જો આપણે દ્વારકાની વાત કરીએ તો દ્વારકા એ કૃષ્ણનગરી તરીકે ઓળખાય છે,5.11,S4257199000306270,train,iv_guj_6
indicvoices,guj,Gujarati,અને ત્યાં કૃષ્ણ ભગવાનના જન્મ વખતે જન્માષ્ટમી વખતે ઘણી મોટી સંખ્યામાં લોકો ભેગા થાય છે અને બારે વાગે પારણું ઝુલાવી,8.19,S4257199000306270,train,iv_guj_7
indicvoices,guj,Gujarati,કૃષ્ણ ભગવાનના જન્મનો ઉત્સવ મનાવે છે એ જ રીતે અંબાજી મંદિરની વાત કરીએ તો ત્યાં અંબાજી માતા બિરાજમાન છે અને લોકો ભાદરવી પૂનમના દિવસે પગપાળા ચાલીને ત્યાં પોતાની જે મનોકામના હોય એ પૂરી કરવા માટે જાય છે,15.52,S4257199000306270,train,iv_guj_8
indicvoices,guj,Gujarati,એમ જોવા જઈએ તો ભારતમાં ઉત્તરથી દક્ષિણ લઈને ઘણા બધા મંદિરો આવેલા છે જેમ કે જે બીજા જ્યોર્તિલીંગોની આપણે વાત કરીએ તો રામેશ્વર છે કેદારનાથ છે ભીમા શંકર છે,11.0,S4257199000306270,train,iv_guj_9
indicvoices,guj,Gujarati,કેદારનાથમાં લોકો બરફ હોય એ છતાં પણ ઘણી મોટી સંખ્યામાં લાખો,5.35,S4257199000306270,train,iv_guj_10
indicvoices,guj,Gujarati,કરોડોની સંખ્યામાં ત્યાં ઘણી વાર આપણને ભીડ જોવા મળે છે ત્યાં લોકો એટલી આસ્થાથી જાય છે,6.4,S4257199000306270,train,iv_guj_11
indicvoices,guj,Gujarati,અને દર્શન કરે છે એ પછી જો આપણે સાઉથમાં વાત કરીએ તો સાઉથમાં પણ અસંખ્ય મંદિરો આવેલાં છે જેમાંથી એક છે તિરૂપતિ બાલાજીનું,9.38,S4257199000306270,train,iv_guj_12
indicvoices,guj,Gujarati,ત્યાંની વાત કરીએ તો ત્યાં લોકો જાય છે અને પોતાના વાળ ઉતારીને આવે છે એટલે કે ત્યાં ટકલું કરાવાની જે પ્રથા ચાલે છે એને લોકો માને છે અને ત્યાં જઈને દર્શન કરે છે,11.42,S4257199000306270,train,iv_guj_13
indicvoices,guj,Gujarati,જગન્નાથપુરી જે ઓડિશામાં આવેલું છે એનો પણ ઘણો મહિમા રહેલો છે બીજના દિવસે લોકો ત્યાં,7.07,S4257199000306270,train,iv_guj_14
